note_id,fo_word,fo_sentence,na_word,na_sentence,na_note,fo_sentence_audio,fo_word_audio,tags
84887000605,"<b>machen</b>, <span style=""color:#0DA6FF"">machte</span>, hat <span style=""color:#FFFB3D"">gemacht</span>","Was <b><i><span style=""color:#0DA6FF"">machst</span></i></b> du heute Abend? [sound:gtts-s1-ed5390e6-91a6d776-7e7e3988-da875126-b63917b3.mp3]<br><hr class=""sent-sep""><br>Ich muss jetzt das Essen <b><i><span style=""color:#0DA6FF"">machen</span></i></b>. [sound:gtts-s2-f73c9722-a861c646-f5ab22eb-8d19a8c0-c58d836e.mp3]<br><hr class=""sent-sep""><br>Das <b><i><span style=""color:#0DA6FF"">macht</span></i></b> 5 Euro 95. [sound:gtts-s3-a81d0537-a56a8706-8e66f4ad-784df077-11356ab4.mp3]<br><hr class=""sent-sep""><br>Entschuldigung! - Das <b><i><span style=""color:#0DA6FF"">macht</span></i></b> doch nichts. [sound:gtts-s4-36cbe7fe-410b1013-31293abb-21bb0300-0a183ced.mp3]",face,"Ce faci în seara asta?<br><hr class=""sent-sep""><br>Trebuie să fac cina acum.<br><hr class=""sent-sep""><br>Adică 5 euro 95.<br><hr class=""sent-sep""><br>Scuzați-mă! - Asta nu contează.",,,[sound:gtts-wort-a1f9ab9f-30245894-12b602a6-b52dc622-004cbc82.mp3],VERB
84887000606,"<span style=""color:#9FF527""><b>das</b></span> Leben, -","Hier in London ist das <b><i><span style=""color:#9FF527"">Leben</span></i></b> teuer. [sound:gtts-s1-03d746a1-faf452fd-73ae8342-eafc3f40-04f7f1de.mp3]",Viaţă,Viața este scumpă aici în Londra.,,,[sound:gtts-wort-fba8ac3f-496c2bd2-a049f8bd-1c927eb3-fae6f0a1.mp3],NOUN
84887000607,"<span style=""color:#F5279F""><b>die</b></span> Lebensmittel, (Pl.)","<b><i><span style=""color:#F5279F"">Lebensmittel</span></i></b> bekommen Sie im Supermarkt. [sound:gtts-s1-2a3c89b4-e7047834-a52bf48b-1425273a-2b2ebd05.mp3]",Băcănii,Puteți cumpăra alimente din supermarket.,,,[sound:gtts-wort-dc1bf9c7-f6ca62a5-6f8a7db1-2d20834f-305a9b39.mp3],NOUN
84887000608,"<span style=""color:#E88D1A""><b>leer</b></span>","Die Kanne ist fast <b><i><span style=""color:#E88D1A"">leer</span></i></b>. Ich mache neuen Tee. [sound:gtts-s1-7d695c0c-76e71c76-59172269-7c4382e0-7845e3e8.mp3]",gol,Oala este aproape goală. Fac un ceai nou.,,,[sound:gtts-wort-5e102232-38265942-2533f40e-fddd11ac-0118d0e5.mp3],ADJ
84887000609,"<span style=""color:#9FF527""><b>das</b></span> Mädchen, -","Familie Kurz bekommt ein Baby. - Junge oder <b><i><span style=""color:#9FF527"">Mädchen</span></i></b>? [sound:gtts-s1-4342ac38-975a83b9-50ce537b-724310e2-b67a9011.mp3]",Fată,Familia Kurz are un copil. - Băiat sau fată?,,,[sound:gtts-wort-868bf430-0588f37a-02aa8c51-2964d9e5-0149f4cf.mp3],NOUN
84887000610,"<span style=""color:#279FF5""><b>der</b></span> Magen, ""","Mein <b><i><span style=""color:#279FF5"">Magen</span></i></b> tut weh. [sound:gtts-s1-1523da3f-d172bff0-2ebdd037-be9ad2ee-bfb3defc.mp3]",stomac,Mă doare stomacul.,,,[sound:gtts-wort-18162f93-1dcb725d-222ed4d1-6865038b-3f351974.mp3],NOUN
84887000611,"<b>legen</b>, <span style=""color:#0DA6FF"">legte</span>, hat <span style=""color:#FFFB3D"">gelegt</span>","<b><i><span style=""color:#0DA6FF"">Legen</span></i></b> Sie das Buch auf den Tisch. [sound:gtts-s1-04dd876f-b0945f70-81eaac7d-719dbf7a-20f3aa24.mp3]",loc,Pune cartea pe masă.,,,[sound:gtts-wort-3988430a-22043a1a-b2584453-1962cb9b-1de34c5e.mp3],VERB
84887000612,"<span style=""color:#E88D1A""><b>leicht</b></span>","Das Paket ist <b><i><span style=""color:#E88D1A"">leicht</span></i></b>, es wiegt nur ein Kilo. [sound:gtts-s1-22db42fc-e9aa5186-30d65508-5e58d45d-9cd8f340.mp3]<br><hr class=""sent-sep""><br>Die Aufgabe ist nicht <b><i><span style=""color:#E88D1A"">leicht</span></i></b>. [sound:gtts-s2-8653fd73-e76d8fee-862ffc3e-e0457605-df2092d3.mp3]",aprinde,"Pachetul este usor, cantareste doar un kilogram.<br><hr class=""sent-sep""><br>Sarcina nu este ușoară.",,,[sound:gtts-wort-6d0433c4-4ec5ce0c-9fb0225d-e4bc081d-b26f3409.mp3],ADJ
84887000613,"<span style=""color:#B07CD8""><b>leider</b></span>","<b><i><span style=""color:#B07CD8"">Leider</span></i></b> kann ich nicht kommen. Ich muss zum Arzt. [sound:gtts-s1-472e1103-7ca6d1db-bee13bd0-1d27dfe1-d752a4eb.mp3]",din păcate,Din pacate nu pot veni. Trebuie să merg la doctor.,,,[sound:gtts-wort-98993c66-61d8d9ef-f2b575ea-e6ae4d0e-6b3559b5.mp3],ADV
84887000614,"<b>leidtun</b>, <span style=""color:#0DA6FF"">tat leid</span>, hat <span style=""color:#FFFB3D"">leidgetan</span>","Es tut mir <b><i><span style=""color:#0DA6FF"">leid</span></i></b>, dass ich nicht kommen kann. [sound:gtts-s1-eff2cbed-79bdfc26-e4b2b996-2d188abc-4bd28cef.mp3]",a răni,Îmi pare rău că nu pot veni.,,,[sound:gtts-wort-615607c4-c04c227f-ea48efa0-4f65c107-4effce13.mp3],VERB
84887000615,"<span style=""color:#F5279F""><b>die</b></span> Mailbox, -en","Hier ist die <b><i><span style=""color:#F5279F"">Mailbox</span></i></b> von Susanne König. [sound:gtts-s1-68b0255b-cce12c6d-1b059481-23050ce9-3b5c8dca.mp3]<br><hr class=""sent-sep""><br>Ich habe dir auf die <b><i><span style=""color:#F5279F"">Mailbox</span></i></b> gesprochen. [sound:gtts-s2-af11ecf5-056ce730-8fc00135-460ad284-18a691ed.mp3]",Cutia poștală,"Iată căsuța poștală a lui Susanne König.<br><hr class=""sent-sep""><br>Am vorbit cu mesageria ta vocală.",,,[sound:gtts-wort-f974cd31-62b14e33-bbcb51a4-43874f66-63d6805b.mp3],NOUN
84887000616,"<span style=""color:#B07CD8""><b>mal</b></span>","Sag <b><i><span style=""color:#B07CD8"">mal</span></i></b>, wie gefällt dir mein neues Kleid? [sound:gtts-s1-56b4b920-255170ca-be313f73-08e11573-1f135330.mp3]",doar,"Spune-mi, cum îți place noua mea rochie?",,,[sound:gtts-wort-9512de91-7c4398ec-231e5ece-9fa7e344-7a6013b8.mp3],ADV
84887000617,"<span style=""color:#9FF527""><b>das</b></span> Mal","Das erste <b><i><span style=""color:#9FF527"">Mal</span></i></b> war ich vor fünf Jahren in England. [sound:gtts-s1-ace3498a-a662f70d-0bda847e-e1cc4823-2490c578.mp3]<br><hr class=""sent-sep""><br>Tschüss, bis zum nächsten <b><i><span style=""color:#9FF527"">Mal</span></i></b>! [sound:gtts-s2-d2832d31-299d6f6c-8c23a361-02e1b515-1be631ae.mp3]",Doar,"Am fost pentru prima dată în Anglia acum cinci ani.<br><hr class=""sent-sep""><br>Pa, ne vedem data viitoare!",,,[sound:gtts-wort-5935e46d-8e25239c-315a41bc-f096361b-7a2675f9.mp3],NOUN
84887000618,"<b>malen</b>, <span style=""color:#0DA6FF"">malte</span>, hat <span style=""color:#FFFB3D"">gemalt</span>","Mein Sohn kann gut <b><i><span style=""color:#0DA6FF"">malen</span></i></b>. [sound:gtts-s1-cefb2ba6-08f69d1d-91a0c224-478f8d0b-707b8787.mp3]",vopsea,Fiul meu poate picta bine.,,,[sound:gtts-wort-2900389d-5b5c28bd-989d5596-29a6c86d-c49c4e84.mp3],VERB
84887000619,"<span style=""color:#B07CD8""><b>man</b></span>","Wie schreibt <b><i><span style=""color:#B07CD8"">man</span></i></b> das? [sound:gtts-s1-2a4ccdda-e2c7f8cf-56352aa0-ae8fbe51-4c9e36f0.mp3]<br><hr class=""sent-sep""><br>Hier darf <b><i><span style=""color:#B07CD8"">man</span></i></b> nicht rauchen. [sound:gtts-s2-5b495037-c09c2979-03d81787-0fce79e6-50d338ba.mp3]",om,"Cum scrii asta?<br><hr class=""sent-sep""><br>Nu ai voie să fumezi aici.",,,[sound:gtts-wort-54c94274-49aafcfe-ef65d026-ca3cfbda-a27439a3.mp3],ADV
84887000620,"<b>leihen</b>, <span style=""color:#0DA6FF"">lieh</span>, hat <span style=""color:#FFFB3D"">geliehen</span>","Kannst du mir fünf Euro <b><i><span style=""color:#0DA6FF"">leihen</span></i></b>? [sound:gtts-s1-97b98c42-a7187e11-95754e28-f8217305-3dbe5397.mp3]",împrumuta,Îmi poți împrumuta cinci euro?,,,[sound:gtts-wort-12ccbd51-2d0e2e21-e4fe0e63-99283d5c-5d7192ce.mp3],VERB
84887000621,"<span style=""color:#E88D1A""><b>leise</b></span>","Seid <b><i><span style=""color:#E88D1A"">leise</span></i></b>. Die anderen schlafen schon. [sound:gtts-s1-7f586fda-6457a65a-569079b3-d3337cc7-c608db11.mp3]",linişti,Liniște. Ceilalți deja dorm.,,,[sound:gtts-wort-b5e13f0a-2b303ba4-749edf96-37030e78-78871d2b.mp3],ADJ
84887000622,"<b>lernen</b>, <span style=""color:#0DA6FF"">lernte</span>, hat <span style=""color:#FFFB3D"">gelernt</span>","Wie lange <b><i><span style=""color:#0DA6FF"">lernen</span></i></b> Sie schon Deutsch? [sound:gtts-s1-8df8c07e-698e253c-70f23987-58ff86a8-7aa8aaf6.mp3]",învăţa,De cât timp înveți germana?,,,[sound:gtts-wort-d86f6f97-242cf2a1-6254521d-dc1580c6-5573f735.mp3],VERB
84887000623,"<span style=""color:#C478B0""><b>manche</b></span>","<b><i><span style=""color:#C478B0"">Manche</span></i></b> Nachbarn sind unfreundlich. [sound:gtts-s1-f7697700-add803b9-6bdb545f-9250a93f-05743463.mp3]",unele,Unii vecini sunt neprietenos.,,,[sound:gtts-wort-f0a8d189-ad7a70e2-23d963c5-505ca579-839232c2.mp3],PRON
84887000624,"<span style=""color:#B07CD8""><b>manchmal</b></span>","<b><i><span style=""color:#B07CD8"">Manchmal</span></i></b> essen wir im Restaurant. [sound:gtts-s1-ee3a8a5c-521ec5cc-afc98af0-b0011548-71d3ac8d.mp3]<br><hr class=""sent-sep""><br>Rauchen Sie? - <b><i><span style=""color:#B07CD8"">Manchmal</span></i></b>. [sound:gtts-s2-e52564aa-1fb32df3-8e103be9-b527c02e-db9b8fac.mp3]",uneori,"Uneori mâncăm într-un restaurant.<br><hr class=""sent-sep""><br>Fumați? - Uneori.",,,[sound:gtts-wort-6f2853c4-751ab9d4-102118fe-c19b4350-f591277b.mp3],ADV
84887000625,"<span style=""color:#279FF5""><b>der</b></span> Mann, ""-er","Mein <b><i><span style=""color:#279FF5"">Mann</span></i></b> ist Polizist. [sound:gtts-s1-dc646c28-3cd644f3-aa35b1bb-9e491b3c-fea93a59.mp3]",Om,Soțul meu este polițist.,,,[sound:gtts-wort-3c924ca6-80e422bb-e4eb7150-6fd3a52a-e3a10df2.mp3],NOUN
84887000626,"<span style=""color:#E88D1A""><b>männlich</b></span>","Bitte wählen Sie: „weiblich“ oder „<b><i><span style=""color:#E88D1A"">männlich</span></i></b>“. [sound:gtts-s1-27ae4455-f2056be7-73731f64-a33ea50c-0683b819.mp3]",masculin,Vă rugăm să selectați: „femeie” sau „bărbat”.,,,[sound:gtts-wort-0f57241c-574f17c8-9a5ef227-b29fbc6d-96253956.mp3],ADJ
84887000627,"<b>lesen</b>, <span style=""color:#0DA6FF"">las</span>, hat <span style=""color:#FFFB3D"">gelesen</span>","In der Schule <b><i><span style=""color:#0DA6FF"">lesen</span></i></b> wir ein Buch von Goethe. [sound:gtts-s1-af6ccba9-fce86493-5af39fe2-f88694b3-9495fd07.mp3]",citire,La școală citim o carte de Goethe.,,,[sound:gtts-wort-54c3d451-ba62f8ed-500043a9-0c41f9c4-2f91f12c.mp3],VERB
84887000628,"<span style=""color:#E88D1A""><b>letzte</b></span>","Morgen ist der <b><i><span style=""color:#E88D1A"">letzte</span></i></b> Kurstag. [sound:gtts-s1-7a43c1fb-8587bcae-19119471-e4943acb-e91ea29b.mp3]<br><hr class=""sent-sep""><br>Was hast du <b><i><span style=""color:#E88D1A"">letzte</span></i></b> Woche gemacht? [sound:gtts-s2-2ce4213d-d0a465ca-67f6e36c-ae60b8e4-2a2ea53a.mp3]",dura,"Mâine este ultima zi de curs.<br><hr class=""sent-sep""><br>Ce ai făcut săptămâna trecută?",,,[sound:gtts-wort-46800530-d4b3e037-f2e7f27a-5bcbf2fe-1bdc0c4e.mp3],ADJ
84887000629,"<span style=""color:#F5279F""><b>die</b></span> Mannschaft, -en","Meine <b><i><span style=""color:#F5279F"">Lieblingsmannschaft</span></i></b> hat 1 zu 0 verloren. [sound:gtts-s1-42a4d268-511ce715-d979d387-eca5620e-16285a21.mp3]",echipă,Echipa mea preferată a pierdut cu 1-0.,,,[sound:gtts-wort-4309e4e2-d9df7f77-7cdabe71-4f86530f-78e95b37.mp3],NOUN
84887000630,"<span style=""color:#279FF5""><b>der</b></span> Mantel, ""","Es ist kalt. Zieh deinen <b><i><span style=""color:#279FF5"">Mantel</span></i></b> an! [sound:gtts-s1-098a8c3f-574420f0-7eca4639-9acffea0-a7ead4b4.mp3]",Haina,E rece. Pune-ți haina!,,,[sound:gtts-wort-8305ae61-09040aec-8909f647-185e0a9b-98fbff47.mp3],NOUN
84887000631,"<span style=""color:#279FF5""><b>der</b></span> Markt, ""-e","Ich gehe heute auf den <b><i><span style=""color:#279FF5"">Markt</span></i></b>. [sound:gtts-s1-ccaa93a2-a5c681b2-9a25c17c-f509767c-9c1120c2.mp3]<br><hr class=""sent-sep""><br>Samstags ist hier <b><i><span style=""color:#279FF5"">Markt</span></i></b>. [sound:gtts-s2-c8e19fd9-9e7ad787-aabf40cc-669d260a-e568472f.mp3]",piaţă,"Azi merg la piata.<br><hr class=""sent-sep""><br>Există o piață aici sâmbăta.",,,[sound:gtts-wort-aff0616f-806807cd-4785da28-6a8fc2bf-e6ab9add.mp3],NOUN
84887000632,"<span style=""color:#F5279F""><b>die</b></span> Leute, (Pl.)","Auf der Party sind viele <b><i><span style=""color:#F5279F"">Leute</span></i></b>. [sound:gtts-s1-d4342e3f-8e4279ab-c3ead207-1520ac36-192a5978.mp3]",Oameni,Sunt mulți oameni la petrecere.,,,[sound:gtts-wort-6a4a5ae7-e2a2d668-52c641a7-f68acc98-297c4c84.mp3],NOUN
84887000633,"<span style=""color:#9FF527""><b>das</b></span> Licht, -er","Es ist so dunkel. Mach bitte das <b><i><span style=""color:#9FF527"">Licht</span></i></b> an! [sound:gtts-s1-5bf309b6-f7a59fd7-0f64ff9f-77ffe828-01e40788.mp3]",Aprinde,E atât de întuneric. Vă rog să aprindeți luminile!,,,[sound:gtts-wort-233386c3-8119194a-b2088e39-d56549d1-befad09f.mp3],NOUN
84887000634,"<span style=""color:#B07CD8""><b>lieber</b></span>","Liebe Susanne, <b><i><span style=""color:#B07CD8"">lieber</span></i></b> Hans! [sound:gtts-s1-d8b4c254-54af3947-285041c9-cf12f9b2-d841feb9.mp3]<br><hr class=""sent-sep""><br>Ich fahre <b><i><span style=""color:#B07CD8"">lieber</span></i></b> mit dem Zug als mit dem Bus. [sound:gtts-s2-6a6e911d-1e6142ae-d70d12e1-b32718fe-8416cc92.mp3]<br><hr class=""sent-sep""><br>Möchtest du Pommes oder <b><i><span style=""color:#B07CD8"">lieber</span></i></b> eine Pizza? [sound:gtts-s3-6fdd090e-ab8431ff-269d57a4-0698d813-467cde30.mp3]",dragă,"Dragă Susanne, dragă Hans!<br><hr class=""sent-sep""><br>Prefer să iau trenul decât autobuzul.<br><hr class=""sent-sep""><br>Vrei cartofi prajiti sau o pizza?",,,[sound:gtts-wort-d9ac2526-0f8a0040-736f3b2c-7e6ff7d0-3f755713.mp3],ADV
84887000635,"<span style=""color:#F5279F""><b>die</b></span> Maschine, -n","Die <b><i><span style=""color:#F5279F"">Waschmaschine</span></i></b> funktioniert sehr gut. [sound:gtts-s1-81bace40-8029da65-3a830171-4548a050-9b35840b.mp3]",maşină,Mașina de spălat funcționează foarte bine.,,,[sound:gtts-wort-a6dfb19f-72a3e187-b3df4d48-e78e3da3-ff17adc9.mp3],NOUN
84887000636,"<span style=""color:#9FF527""><b>das</b></span> Medikament","Nehmen Sie dieses <b><i><span style=""color:#9FF527"">Medikament</span></i></b> dreimal pro Tag! [sound:gtts-s1-6f3b75f1-3c7a2104-f2a2057c-d6e72e77-29b59588.mp3]",droguri,Luați acest medicament de trei ori pe zi!,,,[sound:gtts-wort-135f3835-89c79a67-e741b490-8c608b1e-4aa2f2b3.mp3],NOUN
84887000637,"<span style=""color:#9FF527""><b>das</b></span> Meer, -e","Wir machen Urlaub am <b><i><span style=""color:#9FF527"">Meer</span></i></b>. [sound:gtts-s1-6e1c7a1d-801bb669-418c49e0-0c461295-d49df396.mp3]",mare,Plecăm în vacanță la mare.,,,[sound:gtts-wort-f13fd6a6-ffffdada-0cadb193-1947de2e-bdbb865d.mp3],NOUN
84887000638,"<b>lieben</b>, <span style=""color:#0DA6FF"">liebte</span>, hat <span style=""color:#FFFB3D"">geliebt</span>","Ich <b><i><span style=""color:#0DA6FF"">liebe</span></i></b> dich! [sound:gtts-s1-1ea4d6b2-c7a24078-8eaa18db-a67843bf-f48566db.mp3]",dragoste,Te iubesc!,,,[sound:gtts-wort-1c3f05de-fe58e8e7-19258d51-8ac49e9f-9ac3e512.mp3],VERB
84887000639,"<span style=""color:#F5279F""><b>die</b></span> Lieblingsfarbe, -n","Meine <b><i><span style=""color:#F5279F"">Lieblingsfarbe</span></i></b> ist Blau. [sound:gtts-s1-c54c15f2-ba4e1084-a92468fc-14a355ec-6dbdda84.mp3]",Culoarea preferată,Culoarea mea preferată este albastrul.,,,[sound:gtts-wort-88480d2f-c9d6f248-6236a9ff-f3d44fa2-447d1632.mp3],NOUN
84887000640,"<span style=""color:#B07CD8""><b>mehr</b></span>","Dieses Auto kostet 1.000 Euro <b><i><span style=""color:#B07CD8"">mehr</span></i></b> als das andere. [sound:gtts-s1-6f4b797b-a7ac87aa-579bc4a0-d2d141bb-87e47200.mp3]<br><hr class=""sent-sep""><br><b><i><span style=""color:#B07CD8"">Mehr</span></i></b> kann ich nicht essen! [sound:gtts-s2-e545e4ec-91c3f96e-e497af82-b316ccbb-ae8cca0d.mp3]<br><hr class=""sent-sep""><br>Ich möchte <b><i><span style=""color:#B07CD8"">mehr</span></i></b> Taschengeld. [sound:gtts-s3-17f93a3f-ff370b8d-7c01a5fc-f516c554-15da3d9b.mp3]",Mai mult,"Această mașină costă cu 1.000 de euro mai mult decât cealaltă.<br><hr class=""sent-sep""><br>Nu pot să mănânc mai mult!<br><hr class=""sent-sep""><br>Vreau mai mulți bani de buzunar.",,,[sound:gtts-wort-f12a47bf-da8c90da-6a518ec9-28c39a8a-6ee1fd18.mp3],ADV
84887000641,"<b>meinen</b>, <span style=""color:#0DA6FF"">meinte</span>, hat <span style=""color:#FFFB3D"">gemeint</span>","Wie <b><i><span style=""color:#0DA6FF"">meinst</span></i></b> du das? Erklär mir das bitte genauer! [sound:gtts-s1-3ae3a975-104fba22-64ea56a5-a4510e12-b8b25153.mp3]<br><hr class=""sent-sep""><br>Der Film ist gut. Was <b><i><span style=""color:#0DA6FF"">meinst</span></i></b> du? [sound:gtts-s2-59554398-24789610-e9b34b6c-189412d3-45b27571.mp3]",medie,"Ce vrei să spui? Vă rog să-mi explicați asta mai detaliat!<br><hr class=""sent-sep""><br>Filmul este bun. Ce crezi?",,,[sound:gtts-wort-8a3161f7-be7c13e1-cbc514d5-c5ae1ea4-eff4d7ff.mp3],VERB
84887000642,"<span style=""color:#9FF527""><b>das</b></span> Lied, -er","Zum Geburtstag singen wir dir ein <b><i><span style=""color:#9FF527"">Lied</span></i></b>. [sound:gtts-s1-7f41ed73-4090a6ad-d371d269-de62e74a-c3e0a015.mp3]",cântec,Îți vom cânta o melodie de ziua ta.,,,[sound:gtts-wort-e4ad8431-627c4e2e-db44355c-cf7afe95-1c337f0d.mp3],NOUN
84887000643,"<span style=""color:#F5279F""><b>die</b></span> Meinung, -en","Meine <b><i><span style=""color:#F5279F"">Meinung</span></i></b> zu dem Thema ist: … [sound:gtts-s1-4a0c931a-a0e1d498-37fffd00-91034855-767d73ce.mp3]<br><hr class=""sent-sep""><br>Was ist deine <b><i><span style=""color:#F5279F"">Meinung</span></i></b> dazu? [sound:gtts-s2-5d173d78-1fcbf3cb-1ba38a9c-5d3d0a27-20e50c43.mp3]<br><hr class=""sent-sep""><br>Ich habe meine <b><i><span style=""color:#F5279F"">Meinung</span></i></b> geändert. [sound:gtts-s3-5a567f72-c71bdf9e-52ca38a3-25f2c305-f695d4b6.mp3]",Opinie,"Parerea mea despre subiect este:...<br><hr class=""sent-sep""><br>Ce parere aveti despre asta?<br><hr class=""sent-sep""><br>M-am răzgândit.",,,[sound:gtts-wort-8ff515fd-f7403138-f11cac03-f24e555e-dd93e46a.mp3],NOUN
84887000644,"<b>liefern</b>, <span style=""color:#0DA6FF"">lieferte</span>, hat <span style=""color:#FFFB3D"">geliefert</span>","Wir <b><i><span style=""color:#0DA6FF"">liefern</span></i></b> Ihnen den Schrank nach Hause. [sound:gtts-s1-0a02a51b-e55be28a-5c02f144-906e7dd1-6345cc09.mp3]",livrare,Livrăm dulapul la tine acasă.,,,[sound:gtts-wort-f94cb291-f8355fbf-e30138a4-bc6d4e89-e1501fda.mp3],VERB
84887000645,"<b>liegen</b>, <span style=""color:#0DA6FF"">lag</span>, hat <span style=""color:#FFFB3D"">gelegen</span>","Die Zeitung <b><i><span style=""color:#0DA6FF"">liegt</span></i></b> auf dem Tisch. [sound:gtts-s1-126a8e92-e6403f58-aaeac840-dc5b1c98-84ff43ac.mp3]<br><hr class=""sent-sep""><br>Judith <b><i><span style=""color:#0DA6FF"">liegt</span></i></b> noch im Bett. [sound:gtts-s2-deca3a15-cce6d1be-f9858a3e-87f8f7e9-8749812a.mp3]<br><hr class=""sent-sep""><br>Frankfurt <b><i><span style=""color:#0DA6FF"">liegt</span></i></b> am Main. [sound:gtts-s3-088dcff9-0343ec83-65cb4a06-8212f5ca-c1be412c.mp3]",culca,"Ziarul este pe masă.<br><hr class=""sent-sep""><br>Judith este încă în pat.<br><hr class=""sent-sep""><br>Frankfurt este pe Main.",,,[sound:gtts-wort-efe645c1-af22aaa9-635bd0ec-380fde56-b2c227f1.mp3],VERB
84887000646,"<span style=""color:#C478B0""><b>meisten</b></span>","Ich bin neu hier im Haus. Die <b><i><span style=""color:#C478B0"">meisten</span></i></b> Nachbarn kenne ich noch nicht. [sound:gtts-s1-78978a91-7a82030f-9ec2199c-3fe0dbca-bbcc6923.mp3]",cele mai multe,Sunt nou aici în casă. Nu îi cunosc încă pe majoritatea vecinilor.,,,[sound:gtts-wort-4135f586-971fcaf6-15a649be-3011445e-a0a3ba45.mp3],PRON
84887000647,"<span style=""color:#B07CD8""><b>meistens</b></span>","<b><i><span style=""color:#B07CD8"">Meistens</span></i></b> trinke ich zum Frühstück nur einen Kaffee. [sound:gtts-s1-5b6eadcd-c23e60e3-c3ea1b52-89c3c8cb-fbf966b0.mp3]",de cele mai multe ori,De cele mai multe ori beau cafea la micul dejun.,,,[sound:gtts-wort-53f689bf-eb6314e3-71df8f2f-10092775-fcbc472b.mp3],ADV
84887000648,"<span style=""color:#F5279F""><b>die</b></span> Menge, -n","Wir haben noch eine <b><i><span style=""color:#F5279F"">Menge</span></i></b> Zeit. [sound:gtts-s1-f5023166-a2221885-5b94d8b3-c8df841d-cd82afdf.mp3]<br><hr class=""sent-sep""><br>Ich kenne eine <b><i><span style=""color:#F5279F"">Menge</span></i></b> Leute in dieser Stadt. [sound:gtts-s2-a40c66b9-7e0325a7-00985177-749d1a4b-0a69da25.mp3]",Mulţimea,"Mai avem mult timp.<br><hr class=""sent-sep""><br>Cunosc o mulțime de oameni în acest oraș.",,,[sound:gtts-wort-91569b78-54ae4e19-73dba98f-45c7aeea-0255cf0f.mp3],NOUN
84887000649,"<span style=""color:#279FF5""><b>der</b></span> Mensch, -en","Die <b><i><span style=""color:#279FF5"">Menschen</span></i></b> sind hier ein bisschen anders als im Süden. [sound:gtts-s1-c882d957-dbb20f3b-fdb8f88b-68f33855-0814c947.mp3]",Persoană,Oamenii de aici sunt puțin diferiti de cei din sud.,,,[sound:gtts-wort-d07fadc5-de511990-f3693fda-dad15fb5-3b3b6435.mp3],NOUN
84887000650,"<span style=""color:#279FF5""><b>der</b></span> Moment, -e","Einen <b><i><span style=""color:#279FF5"">Moment</span></i></b>, bitte. [sound:gtts-s1-02f3e341-8dd8825d-87046985-db46b0bc-78f6ec49.mp3]<br><hr class=""sent-sep""><br>Warten Sie bitte einen <b><i><span style=""color:#279FF5"">Moment</span></i></b>. [sound:gtts-s2-900df905-a32c49eb-392cd9f3-ba861d4a-535b1bd4.mp3]<br><hr class=""sent-sep""><br>Ich habe im <b><i><span style=""color:#279FF5"">Moment</span></i></b> sehr viel zu tun. [sound:gtts-s3-e5a08ed3-6c32ef10-adf45bd4-c246511a-b332fc38.mp3]",moment,"Un moment te rog.<br><hr class=""sent-sep""><br>Vă rugăm să așteptați un moment.<br><hr class=""sent-sep""><br>Am multe de făcut în acest moment.",,,[sound:gtts-wort-d1d48c95-10923901-6b4fe251-d59aeadd-40fb5846.mp3],NOUN
84887000651,"<span style=""color:#B07CD8""><b>morgen</b></span>","<b><i><span style=""color:#B07CD8"">Morgen</span></i></b> beginnt die Schule erst um zehn Uhr. [sound:gtts-s1-a2869cb3-56e1541e-d12eee4c-edd13a1c-a7d91d76.mp3]",dimineaţă,Școala începe până mâine la ora zece.,,,[sound:gtts-wort-f3f969e0-cb1e6d94-5e00edfb-7e816e48-95c5b590.mp3],ADV
84887000652,"<span style=""color:#279FF5""><b>der</b></span> Motor, -en","Der <b><i><span style=""color:#279FF5"">Motor</span></i></b> ist kaputt. Das Auto fährt nicht mehr. [sound:gtts-s1-712a57ed-80c718d9-c8823c29-5ee2fce1-5a3796b6.mp3]",Motor,Motorul este stricat. Mașina nu mai merge.,,,[sound:gtts-wort-9eeb1587-d8630b37-057b19bc-5fbc786b-6162ba36.mp3],NOUN
84887000653,"<span style=""color:#279FF5""><b>der</b></span> Motorroller, -","Oskar fährt mit dem <b><i><span style=""color:#279FF5"">Motorroller</span></i></b> zur Arbeit. [sound:gtts-s1-c1481c38-1d13a29b-f6e95bf5-6dfc3dca-0e807bcc.mp3]",Scuter,Oskar merge la lucru la scuterul lui.,,,[sound:gtts-wort-897a8cf8-23a7c0dc-a122d132-c08f3e66-556104f0.mp3],NOUN
84887000654,"<b>merken</b>, <span style=""color:#0DA6FF"">merkte</span>, hat <span style=""color:#FFFB3D"">gemerkt</span>","Ich kann mir keine Zahlen <b><i><span style=""color:#0DA6FF"">merken</span></i></b>. Ich vergesse sie sofort. [sound:gtts-s1-93901e7e-3b9046d1-eac044ee-47ccdcd7-83a1a804.mp3]<br><hr class=""sent-sep""><br><b><i><span style=""color:#0DA6FF"">Merkst</span></i></b> du, dass es wärmer wird? [sound:gtts-s2-1feab0e2-b2c04cdc-ab40a1f5-28c3d3ef-32d1d838.mp3]",amintește-ți,"Nu-mi amintesc numerele. Le uit imediat.<br><hr class=""sent-sep""><br>Observați că se încălzește?",,,[sound:gtts-wort-4bc66515-bc818eca-3f2bbff3-5a5b56d5-d6e96a43.mp3],VERB
